timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15
1786791154285059963,25859340901,15948173312,17764347904,417,15.84,16.16,12.04
1786791155327059164,25869165921,15924506624,17764347904,417,15.84,16.16,12.04
1786791156362767652,25878843419,15957422080,17764347904,417,15.06,15.99,12.01
1786791157401664312,25889013268,15957467136,17764347904,417,15.06,15.99,12.01
1786791158441454527,25898647417,15934668800,17764347904,417,15.06,15.99,12.01
1786791159484880176,25908912992,15950475264,17764347904,417,15.06,15.99,12.01
1786791160520680291,25918505160,15963475968,17764347904,417,15.06,15.99,12.01
1786791161558434285,25927190923,15931346944,17764347904,417,14.41,15.85,11.98
1786791162620976713,25937924208,15938236416,17764347904,417,14.41,15.85,11.98
1786791163661478395,25947594735,15933878272,17764347904,417,14.41,15.85,11.98
1786791164706025091,25957763332,16013557760,17764347904,417,14.41,15.85,11.98
1786791165791347983,25968053218,15981174784,17764347904,417,14.41,15.85,11.98
1786791166821013466,25978058363,15979798528,17764347904,417,14.30,15.80,11.99
1786791167856838192,25988543708,15963217920,17764347904,417,14.30,15.80,11.99
1786791168898768910,25996859421,16016089088,17764347904,417,14.30,15.80,11.99
1786791169936399971,26008422503,16030638080,17764347904,417,14.30,15.80,11.99
1786791170977105892,26018358630,16060461056,17764347904,417,14.30,15.80,11.99
1786791172023012030,26027606500,16005640192,17764347904,417,13.71,15.65,11.96
1786791173074485568,26038407559,16008728576,17764347904,417,13.71,15.65,11.96
1786791174114171410,26048496751,16038191104,17764347904,417,13.71,15.65,11.96
1786791175165944919,26059035603,16042070016,17764347904,417,13.71,15.65,11.96
1786791176209439444,26069328421,16016388096,17764347904,417,13.41,15.56,11.95
1786791177249614737,26078986188,16021401600,17764347904,417,13.41,15.56,11.95
1786791178301729749,26089793992,16050384896,17764347904,417,13.41,15.56,11.95
1786791179342867981,26099843313,16047169536,17764347904,417,13.41,15.56,11.95
1786791180379118128,26110402387,16054833152,17764347904,417,13.41,15.56,11.95
1786791181419919984,26119667256,16045989888,17764347904,417,13.22,15.48,11.94
1786791182460461804,26130227548,16039747584,17764347904,417,13.22,15.48,11.94
1786791183530074407,26141004758,16003997696,17764347904,417,13.22,15.48,11.94
1786791184600493090,26151602135,16051007488,17764347904,417,13.22,15.48,11.94
1786791185639536381,26161841607,15986118656,17764347904,417,13.22,15.48,11.94
1786791186676620498,26171105840,16009359360,17764347904,417,13.36,15.47,11.96
1786791187721583775,26180086095,14807044096,17764347904,379,13.36,15.47,11.96
1786791188759640259,26188631972,14283788288,17764347904,363,13.36,15.47,11.96
1786791189795562330,26197249041,14267387904,17764347904,363,13.36,15.47,11.96
1786791190835861049,26205848253,14245941248,17764347904,362,13.36,15.47,11.96
1786791191870686955,26215445604,14245216256,17764347904,362,13.41,15.45,11.97
1786791192906566165,26224005870,14234832896,17764347904,362,13.41,15.45,11.97
1786791193950162119,26232980263,14222688256,17764347904,362,13.41,15.45,11.97
1786791194982986448,26241424935,14243987456,17764347904,362,13.41,15.45,11.97
1786791196023770337,26248956431,14292992000,17764347904,362,13.41,15.45,11.97
1786791197065059711,26259529931,14281875456,17764347904,362,12.82,15.29,11.94
1786791198102018790,26268132464,14309625856,17764347904,362,12.82,15.29,11.94
1786791199138991558,26276993403,14295957504,17764347904,362,12.82,15.29,11.94
1786791200181107527,26285227989,14298996736,17764347904,362,12.82,15.29,11.94
1786791201214972153,26293840310,14312808448,17764347904,362,12.43,15.17,11.92
1786791202251034367,26303924238,14300626944,17764347904,362,12.43,15.17,11.92
1786791203290022731,26311970132,14351650816,17764347904,362,12.43,15.17,11.92
1786791204329539643,26320690364,14333677568,17764347904,362,12.43,15.17,11.92
1786791205365173631,26329510454,14292934656,17764347904,362,12.43,15.17,11.92
1786791206405956752,26337856234,14294904832,17764347904,363,12.32,15.10,11.91
1786791207441004654,26347599221,14296186880,17764347904,363,12.32,15.10,11.91
1786791208475422854,26355385958,14315261952,17764347904,363,12.32,15.10,11.91
1786791209512452742,26365746720,14321995776,17764347904,363,12.32,15.10,11.91
1786791210546621319,26373876038,14297178112,17764347904,363,12.32,15.10,11.91
1786791211582783240,26383182062,14343507968,17764347904,363,11.81,14.95,11.88
1786791212620814642,26392993907,14343684096,17764347904,363,11.81,14.95,11.88
1786791213659048608,26402036054,14395301888,17764347904,363,11.81,14.95,11.88
1786791214698083345,26410934596,14347870208,17764347904,363,11.81,14.95,11.88
1786791215737428729,26420162699,14371717120,17764347904,363,11.81,14.95,11.88
1786791216787451528,26428553069,14374658048,17764347904,363,11.43,14.82,11.85
1786791217877090356,26439267430,14342213632,17764347904,363,11.43,14.82,11.85
1786791218917889625,26447986912,14301782016,17764347904,363,11.43,14.82,11.85
1786791219949346899,26456797035,14288650240,17764347904,363,11.43,14.82,11.85
1786791220981940224,26466282679,14292439040,17764347904,363,11.43,14.82,11.85
1786791222025991092,26475849644,14290714624,17764347904,363,11.95,14.87,11.89
1786791223069671005,26483748957,14399201280,17764347904,363,11.95,14.87,11.89
1786791224107093035,26493232509,14276055040,17764347904,363,11.95,14.87,11.89
1786791225146830917,26502571882,14303035392,17764347904,363,11.95,14.87,11.89
1786791226185030927,26510361491,14369222656,17764347904,363,11.48,14.72,11.85
1786791227221217833,26519676510,14294818816,17764347904,363,11.48,14.72,11.85
1786791228261739759,26528423831,14328258560,17764347904,363,11.48,14.72,11.85
1786791229328210847,26537607259,14393274368,17764347904,363,11.48,14.72,11.85
1786791230365310250,26547354811,14345510912,17764347904,363,11.48,14.72,11.85
1786791231402603610,26556325660,14368407552,17764347904,363,11.52,14.68,11.86
1786791232443276813,26563928989,14391439360,17764347904,363,11.52,14.68,11.86
1786791233510674608,26574759628,14345011200,17764347904,363,11.52,14.68,11.86
1786791234544928629,26583100233,14367793152,17764347904,363,11.52,14.68,11.86
1786791235587683749,26591682390,14417424384,17764347904,363,11.52,14.68,11.86
1786791236663186034,26602110504,14405672960,17764347904,363,11.96,14.72,11.88
1786791237721894661,26611678933,14429585408,17764347904,363,11.96,14.72,11.88
1786791238766254991,26620673834,14455836672,17764347904,363,11.96,14.72,11.88
1786791239799621306,26629726146,14434627584,17764347904,363,11.96,14.72,11.88
1786791240842548265,26638501504,14465056768,17764347904,363,11.96,14.72,11.88
1786791241872571265,26648634718,14441431040,17764347904,363,11.48,14.57,11.85
1786791242906007541,26658029952,14452731904,17764347904,363,11.48,14.57,11.85
1786791243945888226,26665504935,14443950080,17764347904,363,11.48,14.57,11.85
1786791244984700454,26676564516,14451732480,17764347904,363,11.48,14.57,11.85
1786791246027100337,26685521499,14498435072,17764347904,363,11.48,14.57,11.85
1786791247072898187,26694439505,14472630272,17764347904,363,11.12,14.44,11.83
1786791248125469736,26704014692,14451564544,17764347904,363,11.12,14.44,11.83
1786791249162729505,26712954289,14453723136,17764347904,363,11.12,14.44,11.83
1786791250208259990,26723368168,14457454592,17764347904,363,11.12,14.44,11.83
1786791251241221477,26731362073,14482059264,17764347904,363,11.83,14.54,11.87
1786791252274791281,26741515403,14492872704,17764347904,362,11.83,14.54,11.87
1786791253319875926,26750387333,14422646784,17764347904,362,11.83,14.54,11.87
1786791254354864506,26760112103,14444429312,17764347904,362,11.83,14.54,11.87
1786791255395671478,26768894688,14401789952,17764347904,362,11.83,14.54,11.87
1786791256434189795,26778167998,14422614016,17764347904,362,12.73,14.68,11.93
1786791257467452787,26787082045,14393614336,17764347904,362,12.73,14.68,11.93
1786791258502767412,26794927612,14372130816,17764347904,362,12.73,14.68,11.93
1786791259542561198,26804814441,14372638720,17764347904,362,12.73,14.68,11.93
1786791260576296798,26813530335,14428549120,17764347904,362,12.73,14.68,11.93
1786791261616092845,26822474048,14370742272,17764347904,362,13.23,14.75,11.97
1786791262659458191,26830598102,14389792768,17764347904,362,13.23,14.75,11.97
1786791263695369153,26839676376,14358724608,17764347904,362,13.23,14.75,11.97
1786791264732793365,26847681895,14383206400,17764347904,363,13.23,14.75,11.97
1786791265774276909,26856548964,14357725184,17764347904,363,13.23,14.75,11.97
1786791266811896735,26864118133,14407999488,17764347904,363,12.81,14.64,11.95
1786791267851415037,26872406536,14294790144,17764347904,363,12.81,14.64,11.95
1786791268892610177,26880302644,14342922240,17764347904,363,12.81,14.64,11.95
1786791269922256547,26888856121,14345281536,17764347904,363,12.81,14.64,11.95
1786791270955302827,26897278098,14318419968,17764347904,363,12.81,14.64,11.95
1786791271996323939,26905003766,14336323584,17764347904,363,12.59,14.56,11.94
1786791273034860627,26914866344,14325248000,17764347904,363,12.59,14.56,11.94
1786791274071075189,26922977042,14341640192,17764347904,363,12.59,14.56,11.94
1786791275125809976,26930929775,14342901760,17764347904,363,12.59,14.56,11.94
1786791276195357982,26939723152,14333427712,17764347904,363,12.38,14.48,11.92
1786791277247644698,26949780611,14335221760,17764347904,363,12.38,14.48,11.92
1786791278287303583,26957924233,14359543808,17764347904,363,12.38,14.48,11.92
1786791279334371093,26966843731,14393335808,17764347904,363,12.38,14.48,11.92
1786791280374415489,26975923290,14371790848,17764347904,363,12.38,14.48,11.92
1786791281416348081,26985446453,14425882624,17764347904,363,12.19,14.41,11.91
1786791282455477681,26994402848,14394105856,17764347904,363,12.19,14.41,11.91
1786791283521198656,27003783795,14396092416,17764347904,363,12.19,14.41,11.91
1786791284570317470,27012205069,14472949760,17764347904,363,12.19,14.41,11.91
1786791285615716778,27022763643,14408503296,17764347904,363,12.19,14.41,11.91
1786791286664405949,27031748758,14403559424,17764347904,363,12.01,14.34,11.90
1786791287722918179,27040605303,14494527488,17764347904,363,12.01,14.34,11.90
1786791288766194139,27048666515,14412988416,17764347904,363,12.01,14.34,11.90
1786791289844214277,27059286246,14436380672,17764347904,363,12.01,14.34,11.90
1786791290884438840,27068085091,14400806912,17764347904,363,12.01,14.34,11.90
1786791291917228514,27077039370,14424576000,17764347904,363,11.53,14.20,11.87
1786791292954183510,27086801951,14458822656,17764347904,363,11.53,14.20,11.87
1786791294000940385,27096062139,14469767168,17764347904,363,11.53,14.20,11.87
1786791295043480306,27105030360,14470053888,17764347904,363,11.53,14.20,11.87
1786791296080748279,27114010098,14496186368,17764347904,363,11.09,14.06,11.84
1786791297120982637,27123775548,14471491584,17764347904,363,11.09,14.06,11.84
1786791298154442409,27132433179,14491717632,17764347904,363,11.09,14.06,11.84
1786791299193077963,27141662714,14471495680,17764347904,363,11.09,14.06,11.84
1786791300232525929,27151220624,14498897920,17764347904,363,11.09,14.06,11.84
1786791301273144121,27160726646,14472089600,17764347904,363,12.04,14.21,11.90
1786791302308358385,27168606302,14466588672,17764347904,363,12.04,14.21,11.90
1786791303348511887,27178787104,14494285824,17764347904,363,12.04,14.21,11.90
1786791304380688950,27187529641,14506319872,17764347904,363,12.04,14.21,11.90
1786791305417350075,27197859465,14516531200,17764347904,363,12.04,14.21,11.90
1786791306449861373,27206429599,14517342208,17764347904,363,11.96,14.16,11.89
1786791307481931894,27216397421,14520717312,17764347904,363,11.96,14.16,11.89
1786791308529325125,27226042992,14512877568,17764347904,363,11.96,14.16,11.89
1786791309588198994,27235848425,14551543808,17764347904,362,11.96,14.16,11.89
1786791310622144571,27244435129,14525112320,17764347904,362,11.96,14.16,11.89
1786791311678485469,27254703068,14526529536,17764347904,362,11.72,14.07,11.88
1786791312723165484,27263210398,14653050880,17764347904,362,11.72,14.07,11.88
1786791313759226971,27271359987,14525935616,17764347904,362,11.72,14.07,11.88
1786791314797358267,27281798166,14546128896,17764347904,362,11.72,14.07,11.88
1786791315844320956,27291070049,14546710528,17764347904,362,11.72,14.07,11.88
1786791316878736594,27298755762,14533029888,17764347904,324,11.66,14.02,11.87
1786791317913005318,27307552541,13343645696,17764347904,321,11.66,14.02,11.87
1786791318951234498,27315980174,12894699520,17764347904,308,11.66,14.02,11.87
1786791319986598729,27322933678,12909592576,17764347904,308,11.66,14.02,11.87
1786791321024596530,27331069018,12881686528,17764347904,308,11.66,14.02,11.87
1786791322066030329,27339835625,12921012224,17764347904,309,14.01,14.47,12.03
1786791323099061757,27346846997,12886044672,17764347904,309,14.01,14.47,12.03
1786791324134007131,27355259714,12891357184,17764347904,309,14.01,14.47,12.03
1786791325173449570,27363278652,12891807744,17764347904,309,14.01,14.47,12.03
1786791326236029596,27371860091,12893061120,17764347904,309,13.29,14.31,11.99
1786791327307175897,27380315704,12921257984,17764347904,309,13.29,14.31,11.99
1786791328346070313,27387705290,12896337920,17764347904,309,13.29,14.31,11.99
1786791329381286589,27396465621,12923781120,17764347904,309,13.29,14.31,11.99
1786791330422062070,27404005568,12889591808,17764347904,309,13.29,14.31,11.99
1786791331475868958,27412792294,12912574464,17764347904,309,12.63,14.15,11.96
1786791332546039085,27420062636,12934856704,17764347904,309,12.63,14.15,11.96
1786791333585322316,27428275792,12912685056,17764347904,309,12.63,14.15,11.96
1786791334623880334,27435973073,12897378304,17764347904,309,12.63,14.15,11.96
1786791335658923709,27445437700,12928450560,17764347904,309,12.63,14.15,11.96
1786791336693899691,27453292685,12930408448,17764347904,309,14.26,14.47,12.07
1786791337739250671,27461466657,12927918080,17764347904,309,14.26,14.47,12.07
1786791338775790631,27469617480,12907102208,17764347904,309,14.26,14.47,12.07
1786791339815629452,27477720388,12878544896,17764347904,309,14.26,14.47,12.07
1786791340863680500,27486136077,12897402880,17764347904,309,14.26,14.47,12.07
1786791341900598770,27494541106,12940570624,17764347904,309,13.76,14.36,12.05
1786791342941235530,27502383704,12919975936,17764347904,309,13.76,14.36,12.05
1786791343976831145,27510358827,12889792512,17764347904,309,13.76,14.36,12.05
1786791345016463290,27518337305,12906852352,17764347904,309,13.76,14.36,12.05
1786791346054996618,27525663371,12908171264,17764347904,309,14.26,14.45,12.09
1786791347127646258,27535193829,12893323264,17764347904,309,14.26,14.45,12.09
1786791348173846582,27543715909,12889473024,17764347904,309,14.26,14.45,12.09
1786791349206704527,27550353103,12913463296,17764347904,309,14.26,14.45,12.09
1786791350241475044,27558460149,12885155840,17764347904,309,14.26,14.45,12.09
1786791351268590115,27567296631,12886831104,17764347904,309,14.00,14.40,12.08
1786791352307268612,27574071742,12886827008,17764347904,309,14.00,14.40,12.08
1786791353354476475,27583086241,12883775488,17764347904,309,14.00,14.40,12.08
1786791354387557451,27590535727,12933505024,17764347904,309,14.00,14.40,12.08
1786791355420919409,27597807884,12887228416,17764347904,309,14.00,14.40,12.08
1786791356462640543,27606934919,12888662016,17764347904,309,13.27,14.24,12.05
1786791357497003910,27615028818,12886847488,17764347904,309,13.27,14.24,12.05
1786791358530685377,27623395996,12877152256,17764347904,309,13.27,14.24,12.05
1786791359569828375,27631964278,12885807104,17764347904,309,13.27,14.24,12.05
1786791360602845005,27639781443,12853989376,17764347904,309,13.27,14.24,12.05
1786791361636646865,27646489853,12884787200,17764347904,309,12.85,14.14,12.02
1786791362682742105,27656729568,12881780736,17764347904,308,12.85,14.14,12.02
1786791363717240241,27663899864,12854353920,17764347904,308,12.85,14.14,12.02
1786791364748274470,27671060152,12847685632,17764347904,308,12.85,14.14,12.02
1786791365790379827,27678468648,12904353792,17764347904,308,12.85,14.14,12.02
1786791366821699889,27687062386,12915408896,17764347904,308,12.14,13.97,11.98
1786791367855943414,27693793558,11707232256,17764347904,270,12.14,13.97,11.98
1786791368895155434,27699693999,11203932160,17764347904,254,12.14,13.97,11.98
1786791369943449529,27706306687,11229155328,17764347904,254,12.14,13.97,11.98
1786791370977905722,27712305544,11207458816,17764347904,254,12.14,13.97,11.98
1786791372023478189,27718235983,11208351744,17764347904,254,11.89,13.89,11.96
1786791373060964159,27724949853,11211796480,17764347904,254,11.89,13.89,11.96
1786791374097817641,27730821213,11211599872,17764347904,254,11.89,13.89,11.96
1786791375138567589,27737734299,11238830080,17764347904,254,11.89,13.89,11.96
1786791376173616891,27743863263,11239370752,17764347904,255,11.26,13.72,11.92
1786791377211639771,27750942329,11215773696,17764347904,255,11.26,13.72,11.92
1786791378248878527,27755708073,10053746688,17764347904,217,11.26,13.72,11.92
1786791379284965027,27760985651,9623777280,17764347904,201,11.26,13.72,11.92
1786791380322386242,27766021571,9626800128,17764347904,201,11.26,13.72,11.92
1786791381366740548,27770116715,9598984192,17764347904,201,10.76,13.58,11.88
1786791382403829662,27775930340,9662976000,17764347904,201,10.76,13.58,11.88
1786791383434759696,27780357841,9648640000,17764347904,201,10.76,13.58,11.88
1786791384472727038,27785258670,9624539136,17764347904,201,10.76,13.58,11.88
1786791385503343847,27790250345,9589256192,17764347904,201,10.76,13.58,11.88
1786791386539611544,27794863078,9618063360,17764347904,201,10.14,13.40,11.84
1786791387584528894,27800138449,9567760384,17764347904,201,10.14,13.40,11.84
1786791388621766090,27805075221,9535311872,17764347904,201,10.14,13.40,11.84
1786791389661613031,27809391000,9531682816,17764347904,201,10.14,13.40,11.84
1786791390703039557,27814494730,9545981952,17764347904,201,10.14,13.40,11.84
1786791391740592605,27819101431,9574322176,17764347904,201,9.64,13.24,11.79
1786791392775666619,27823511684,9593643008,17764347904,201,9.64,13.24,11.79
1786791393814370177,27828301069,9544019968,17764347904,201,9.64,13.24,11.79
1786791394850107364,27832155418,9587589120,17764347904,201,9.64,13.24,11.79
1786791395887109844,27836667075,8343814144,17764347904,160,9.64,13.24,11.79
1786791396924283078,27839888637,7354257408,17764347904,109,9.11,13.07,11.75
1786791397959902510,27841860033,6191706112,17764347904,90,9.11,13.07,11.75
1786791398991943860,27842974596,6247002112,17764347904,90,9.11,13.07,11.75
1786791400031279992,27846331814,6255181824,17764347904,90,9.11,13.07,11.75
1786791401064247248,27848133806,6255489024,17764347904,90,8.46,12.87,11.69
1786791402099025285,27849261832,6255177728,17764347904,90,8.46,12.87,11.69
1786791403139295432,27852751691,6256328704,17764347904,90,8.46,12.87,11.69
1786791404175870656,27854412158,6200233984,17764347904,90,8.46,12.87,11.69
1786791405209691448,27855905019,6198644736,17764347904,90,8.46,12.87,11.69
1786791406244282672,27857231842,6233899008,17764347904,89,7.94,12.69,11.64
1786791407276480264,27859560670,6236061696,17764347904,89,7.94,12.69,11.64
1786791408311198522,27861449501,6237650944,17764347904,89,7.94,12.69,11.64
1786791409349195262,27862916281,6236065792,17764347904,89,7.94,12.69,11.64
1786791410381221016,27865108880,6236590080,17764347904,89,7.94,12.69,11.64
1786791411415956493,27866937793,6236446720,17764347904,89,7.39,12.50,11.58
1786791412453186386,27868564436,6261645312,17764347904,89,7.39,12.50,11.58
1786791413486707722,27870816466,6236491776,17764347904,89,7.39,12.50,11.58
1786791414521263877,27871958773,6236463104,17764347904,89,7.39,12.50,11.58
1786791415558453091,27874302512,6238359552,17764347904,89,7.39,12.50,11.58
1786791416591666814,27876135769,6246903808,17764347904,89,6.88,12.31,11.52
1786791417628148210,27877661020,6245658624,17764347904,89,6.88,12.31,11.52
1786791418667250510,27878938430,6205214720,17764347904,89,6.88,12.31,11.52
1786791419699328863,27881550789,6266753024,17764347904,89,6.88,12.31,11.52
1786791420732733103,27883235537,6200238080,17764347904,89,6.88,12.31,11.52
1786791421769334543,27884415983,6218162176,17764347904,89,6.41,12.12,11.46
1786791422804530169,27887996893,6257848320,17764347904,89,6.41,12.12,11.46
1786791423840670946,27889790416,6203199488,17764347904,89,6.41,12.12,11.46
1786791424881175839,27891138718,6209593344,17764347904,89,6.41,12.12,11.46
1786791425914159578,27893300980,6240223232,17764347904,90,6.41,12.12,11.46
1786791426949496780,27894653480,6198407168,17764347904,90,6.21,11.98,11.42
1786791427990972597,27896355083,6194868224,17764347904,90,6.21,11.98,11.42
1786791429024743954,27897483015,6259228672,17764347904,90,6.21,11.98,11.42
1786791430064503706,27900538684,6259818496,17764347904,90,6.21,11.98,11.42
1786791431101686860,27901782706,6258798592,17764347904,90,5.87,11.82,11.37
1786791432134813931,27904461671,6260551680,17764347904,90,5.87,11.82,11.37
1786791433169858644,27906073515,6284648448,17764347904,90,5.87,11.82,11.37
1786791434208534534,27908622408,6260576256,17764347904,90,5.87,11.82,11.37
1786791435241588895,27910305346,6285545472,17764347904,90,5.87,11.82,11.37
1786791436274752704,27912809814,6261215232,17764347904,90,6.53,11.85,11.39
1786791437310393797,27914653001,6261964800,17764347904,90,6.53,11.85,11.39
1786791438346150881,27916016089,6261760000,17764347904,90,6.53,11.85,11.39
1786791439397456133,27918179612,6260883456,17764347904,90,6.53,11.85,11.39
1786791440435930345,27921154614,6262345728,17764347904,90,6.53,11.85,11.39
1786791441468596197,27922976946,6203670528,17764347904,90,6.08,11.67,11.33
1786791442503845443,27924190361,6246588416,17764347904,90,6.08,11.67,11.33
1786791443540557766,27926842937,6265257984,17764347904,90,6.08,11.67,11.33
1786791444572183857,27928975560,6265135104,17764347904,90,6.08,11.67,11.33
1786791445605074510,27930620349,6290300928,17764347904,90,6.08,11.67,11.33
1786791446642078547,27933071551,6269661184,17764347904,90,5.68,11.50,11.28
1786791447676397943,27934565886,6268895232,17764347904,90,5.68,11.50,11.28
1786791448711174823,27936983730,6269960192,17764347904,90,5.68,11.50,11.28
1786791449746230709,27939134423,6270152704,17764347904,90,5.68,11.50,11.28
1786791450775495668,27940505860,6269501440,17764347904,90,5.68,11.50,11.28
1786791451811174601,27942827909,6269046784,17764347904,90,6.34,11.54,11.29
1786791452849609424,27944224560,6203273216,17764347904,90,6.34,11.54,11.29
1786791453883082319,27946728496,6242177024,17764347904,90,6.34,11.54,11.29
1786791454916644624,27947765011,5054537728,17764347904,51,6.34,11.54,11.29
