timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15,disk_avail_bytes
1786869613312311532,583421784828,68667457536,68719476736,419,7.93,11.04,13.42,99871203328
1786869615336706666,583421950139,68667490304,68719476736,419,7.85,10.98,13.39,99871203328
1786869617362402589,583440015051,68711596032,68719476736,419,7.85,10.98,13.39,99870715904
1786869619388692314,583457662341,68697751552,68719476736,420,9.14,11.19,13.44,99869335552
1786869621410800330,583475071598,68709339136,68719476736,419,9.14,11.19,13.44,99869040640
1786869623432016522,583493366831,68716244992,68719476736,419,9.14,11.19,13.44,99867762688
1786869625462978616,583506595877,68667183104,68719476736,419,9.21,11.17,13.43,99866148864
1786869627483831152,583514232782,68652195840,68719476736,419,9.21,11.17,13.43,99866148864
1786869629508979825,583521590499,68667478016,68719476736,419,9.60,11.22,13.43,99865812992
1786869631538214949,583528312488,68668121088,68719476736,419,9.60,11.22,13.43,99865354240
1786869633562458854,583529282108,68668678144,68719476736,419,9.60,11.22,13.43,99865223168
1786869635585643198,583529439306,68667936768,68719476736,419,9.39,11.15,13.39,99865223168
1786869637613286015,583529593653,68667297792,68719476736,419,9.39,11.15,13.39,99865223168
1786869639637981255,583529746742,68667461632,68719476736,419,9.20,11.08,13.36,99865223168
1786869641663353134,583529906829,68668616704,68719476736,419,9.20,11.08,13.36,99865223168
1786869643687448893,583530067883,68668436480,68719476736,419,9.20,11.08,13.36,99865223168
1786869645712523481,583530223304,68668375040,68719476736,419,9.02,11.01,13.33,99865223168
1786869647736259872,583530381477,68667895808,68719476736,419,9.02,11.01,13.33,99865223168
1786869649761242509,583530530891,68667895808,68719476736,419,8.86,10.95,13.29,99865223168
1786869651785469728,583530694990,68667830272,68719476736,419,8.86,10.95,13.29,99865223168
1786869653808786177,583534948589,68716130304,68719476736,419,8.86,10.95,13.29,99865550848
1786869655833277537,583550909714,68569788416,68719476736,419,8.71,10.88,13.26,99864367104
1786869657860645713,583559399657,68569944064,68719476736,419,8.71,10.88,13.26,99863760896
1786869659888038676,583563806166,68570480640,68719476736,419,8.57,10.82,13.22,99863597056
1786869661914347541,583567162064,68570853376,68719476736,419,8.57,10.82,13.22,99863339008
1786869663939419000,583570937157,68570664960,68719476736,419,8.57,10.82,13.22,99863093248
1786869665964851912,583571092747,68570562560,68719476736,419,8.45,10.75,13.19,99863134208
1786869667992574731,583571243937,68570918912,68719476736,419,8.45,10.75,13.19,99863134208
1786869670019713296,583571398453,68571426816,68719476736,419,8.33,10.69,13.16,99863134208
1786869672043640095,583571554834,68571258880,68719476736,419,8.33,10.69,13.16,99863134208
1786869674072030607,583571715459,68570550272,68719476736,419,8.33,10.69,13.16,99863134208
1786869676096668801,583571871753,68569628672,68719476736,419,8.22,10.63,13.12,99863134208
1786869678124032244,583572028091,68569731072,68719476736,419,8.22,10.63,13.12,99863134208
1786869680149013367,583572179617,68569849856,68719476736,419,8.13,10.57,13.09,99863134208
1786869682175421927,583572342094,68570091520,68719476736,419,8.13,10.57,13.09,99863134208
1786869684207676422,583574978796,68596056064,68719476736,419,9.88,10.89,13.18,99863011328
1786869686247818499,583591484473,67399696384,68719476736,378,9.88,10.89,13.18,99864178688
1786869688273424425,583610791109,66476105728,68719476736,365,9.88,10.89,13.18,99862933504
1786869690300572074,583627358317,66547740672,68719476736,365,9.73,10.84,13.15,99861811200
1786869692325280656,583643870003,66423730176,68719476736,365,9.73,10.84,13.15,99861319680
1786869694347608470,583661290411,66484461568,68719476736,365,10.23,10.93,13.17,99859447808
1786869696374151409,583677871586,66540040192,68719476736,365,10.23,10.93,13.17,99858829312
1786869698399426122,583693706189,67696418816,68719476736,365,10.23,10.93,13.17,99857600512
1786869700428461531,583709541432,68704903168,68719476736,365,9.89,10.85,13.13,99856531456
1786869702457670969,583725141389,68709220352,68719476736,365,9.89,10.85,13.13,99855712256
1786869704482669492,583740522759,68709289984,68719476736,365,9.58,10.77,13.09,99854307328
1786869706516548102,583756597493,68710600704,68719476736,365,9.58,10.77,13.09,99852914688
1786869708540299490,583772046266,68685639680,68719476736,365,9.58,10.77,13.09,99851149312
1786869710565928326,583779555223,68660830208,68719476736,365,9.29,10.69,13.05,99850416128
1786869712591296871,583786682440,68697468928,68719476736,365,9.29,10.69,13.05,99850182656
1786869714617596074,583791009572,68673073152,68719476736,365,9.03,10.61,13.01,99849748480
1786869716640604201,583795241991,68673187840,68719476736,365,9.03,10.61,13.01,99849748480
1786869718664918716,583795579599,68673798144,68719476736,365,9.03,10.61,13.01,99849314304
1786869720687898340,583795681904,68691025920,68719476736,366,8.79,10.53,12.98,99849314304
1786869722712258603,583795798479,68673531904,68719476736,365,8.79,10.53,12.98,99849314304
1786869724740118828,583795943050,68672229376,68719476736,365,8.56,10.46,12.94,99849314304
1786869726767744762,583796097082,68673327104,68719476736,365,8.56,10.46,12.94,99849314304
1786869728796306724,583796237685,68672864256,68719476736,365,8.56,10.46,12.94,99849314304
1786869730822590754,583796383125,68673134592,68719476736,365,8.36,10.38,12.90,99849314304
1786869732850554627,583796531977,68673769472,68719476736,365,8.36,10.38,12.90,99849314304
1786869734876630845,583796681920,68673228800,68719476736,365,8.17,10.31,12.86,99849314304
1786869736903536711,583796832652,68673216512,68719476736,365,8.17,10.31,12.86,99849314304
1786869738930976436,583802270884,68711333888,68719476736,365,8.17,10.31,12.86,99849682944
1786869740959438313,583816899898,68713615360,68719476736,365,8.07,10.25,12.83,99849244672
1786869742991075499,583829749355,68697317376,68719476736,365,8.07,10.25,12.83,99848507392
1786869745017171267,583843314757,68668657664,68719476736,365,8.47,10.30,12.83,99848269824
1786869747042697709,583848061146,68668628992,68719476736,365,8.47,10.30,12.83,99847413760
1786869749067508581,583852157799,68694790144,68719476736,365,8.47,10.30,12.83,99847168000
1786869751091921832,583855708948,68670541824,68719476736,365,8.27,10.23,12.80,99846840320
1786869753116083288,583855859172,68670242816,68719476736,365,8.27,10.23,12.80,99846840320
1786869755142261163,583855971883,68686426112,68719476736,366,8.09,10.16,12.76,99846860800
1786869757168569897,583856079610,68669726720,68719476736,365,8.09,10.16,12.76,99846860800
1786869759195185861,583856219806,68670169088,68719476736,365,7.92,10.09,12.72,99846860800
1786869761223088557,583856370395,68670320640,68719476736,365,7.92,10.09,12.72,99849846784
1786869763249767331,583856517733,68670361600,68719476736,365,7.92,10.09,12.72,99849846784
1786869765277469148,583856665121,68670115840,68719476736,365,7.77,10.02,12.69,99849846784
1786869767304054327,583856815593,68669952000,68719476736,365,7.77,10.02,12.69,99849846784
1786869769331262082,583856954656,68670722048,68719476736,365,7.63,9.95,12.65,99849846784
1786869771359776476,583862786279,68656984064,68719476736,365,7.63,9.95,12.65,99849744384
1786869773384720145,583877702299,68532592640,68719476736,365,7.63,9.95,12.65,99848605696
1786869775411490124,583890670951,68556816384,68719476736,365,7.41,9.87,12.61,99848028160
1786869777439057140,583897951739,68558446592,68719476736,365,7.41,9.87,12.61,99846008832
1786869779465188104,583901467775,68533526528,68719476736,365,7.30,9.81,12.57,99845632000
1786869781488457892,583901617386,68533833728,68719476736,365,7.30,9.81,12.57,99845632000
1786869783514239577,583901763929,68533047296,68719476736,365,7.30,9.81,12.57,99845632000
1786869785538826285,583901914601,68532785152,68719476736,365,7.20,9.74,12.54,99845632000
1786869787564948343,583902070319,68532686848,68719476736,365,7.20,9.74,12.54,99845632000
1786869789589855858,583902172525,68549742592,68719476736,366,7.10,9.68,12.50,99845632000
1786869791615036970,583902289024,68533161984,68719476736,365,7.10,9.68,12.50,99845632000
1786869793643257916,583902434237,68436979712,68719476736,365,7.10,9.68,12.50,99845632000
1786869795669467922,583902582278,68436951040,68719476736,365,7.01,9.62,12.47,99845632000
1786869797697364816,583902730901,68436635648,68719476736,365,7.01,9.62,12.47,99845632000
1786869799724860934,583902875951,68437667840,68719476736,365,6.93,9.56,12.43,99845632000
1786869801753460617,583907056547,68547887104,68719476736,365,6.93,9.56,12.43,99845099520
1786869803782179185,583920622973,68385079296,68719476736,365,6.93,9.56,12.43,99844395008
1786869805810741348,583933084885,68364963840,68719476736,365,6.86,9.50,12.40,99842961408
1786869807835952611,583940572188,68381560832,68719476736,365,6.86,9.50,12.40,99841949696
1786869809859567849,583944166726,68365766656,68719476736,365,6.71,9.42,12.36,99841327104
1786869811891287569,583944322005,68365828096,68719476736,365,6.71,9.42,12.36,99841327104
1786869813915218405,583944456704,68366266368,68719476736,365,6.71,9.42,12.36,99841327104
1786869815942084055,583944602920,68364926976,68719476736,365,6.65,9.37,12.32,99841327104
1786869817967222253,583944749117,68365565952,68719476736,365,6.65,9.37,12.32,99841327104
1786869819993602517,583944889636,68365303808,68719476736,365,6.60,9.31,12.29,99841327104
1786869822017334238,583945036579,68365942784,68719476736,365,6.60,9.31,12.29,99841327104
1786869824042569190,583945638429,68365942784,68719476736,365,6.60,9.31,12.29,99841327104
1786869826064176629,583945933903,68366471168,68719476736,365,6.63,9.27,12.26,99841327104
1786869828093740680,583946089436,68365475840,68719476736,365,6.63,9.27,12.26,99841327104
1786869830115830942,583946236882,68366065664,68719476736,365,6.58,9.22,12.23,99841327104
1786869832139471203,583948322338,68420366336,68719476736,365,6.58,9.22,12.23,99841650688
1786869834165151068,583962840117,68459651072,68719476736,365,6.85,9.23,12.21,99841003520
1786869836187260949,583972554841,68460793856,68719476736,365,6.85,9.23,12.21,99840045056
1786869838211431042,583979853806,68460089344,68719476736,365,6.85,9.23,12.21,99840045056
1786869840235515614,583984363403,68461342720,68719476736,365,6.79,9.18,12.18,99839066112
1786869842257791460,583984815557,68461998080,68719476736,365,6.79,9.18,12.18,99838627840
1786869844282635678,583984963534,68461268992,68719476736,365,6.72,9.12,12.15,99838689280
1786869846305837474,583985110795,68461355008,68719476736,365,6.72,9.12,12.15,99838689280
1786869848328809586,583985256712,68461449216,68719476736,365,6.72,9.12,12.15,99838689280
1786869850353871377,583985405515,68460969984,68719476736,365,6.66,9.07,12.11,99838689280
1786869852378005736,583985557796,68461178880,68719476736,365,6.66,9.07,12.11,99838689280
1786869854402271413,583985709964,68460552192,68719476736,365,6.69,9.04,12.09,99838689280
1786869856427071601,583985859906,68461076480,68719476736,365,6.69,9.04,12.09,99838689280
1786869858450489748,583985996825,68461060096,68719476736,365,6.69,9.04,12.09,99838689280
1786869860473880053,583986083289,68463210496,68719476736,365,6.64,8.99,12.05,99838689280
1786869862498208150,583988346324,68537692160,68719476736,365,6.64,8.99,12.05,99838586880
1786869864522732890,584002879989,68568121344,68719476736,365,6.66,8.95,12.03,99836866560
1786869866550070333,584014197219,68533477376,68719476736,365,6.66,8.95,12.03,99835469824
1786869868576138559,584018350885,68552511488,68719476736,365,6.66,8.95,12.03,99835392000
1786869870601289823,584021591852,68545085440,68719476736,365,6.77,8.94,12.00,99835006976
1786869872626452388,584021743341,68544823296,68719476736,365,6.77,8.94,12.00,99835006976
1786869874649708974,584021891491,68543946752,68719476736,365,6.71,8.89,11.97,99835006976
1786869876674327583,584022043367,68544794624,68719476736,365,6.71,8.89,11.97,99835006976
1786869878698853357,584022180738,68544999424,68719476736,365,6.71,8.89,11.97,99835006976
1786869880722239689,584022331390,68544909312,68719476736,365,6.65,8.84,11.94,99835006976
1786869882746219302,584022480362,68544909312,68719476736,365,6.65,8.84,11.94,99835006976
1786869884773118121,584022631915,68544946176,68719476736,365,6.60,8.79,11.91,99835006976
1786869886796718188,584022783559,68545196032,68719476736,365,6.60,8.79,11.91,99835006976
1786869888820812910,584022920722,68544024576,68719476736,365,6.60,8.79,11.91,99835006976
1786869890843620459,584023077958,68544827392,68719476736,365,6.55,8.75,11.88,99835006976
1786869892870161226,584026173355,68597096448,68719476736,365,6.55,8.75,11.88,99835293696
1786869894887944574,584040429019,68610940928,68719476736,366,7.63,8.93,11.92,99834880000
1786869896911102549,584054066329,68594044928,68719476736,365,7.63,8.93,11.92,99834748928
1786869898937592935,584066067219,68584820736,68719476736,365,7.63,8.93,11.92,99834355712
1786869900963927900,584077692923,68573097984,68719476736,365,7.50,8.88,11.89,99834097664
1786869902988219317,584082247495,68578025472,68719476736,365,7.50,8.88,11.89,99833561088
1786869905010570270,584085953177,68577955840,68719476736,365,7.62,8.89,11.87,99833417728
1786869907035328891,584086105371,68577501184,68719476736,365,7.62,8.89,11.87,99833417728
1786869909060444188,584086255845,68577935360,68719476736,365,7.62,8.89,11.87,99833417728
1786869911084282582,584086403079,68577763328,68719476736,365,7.57,8.85,11.85,99833417728
1786869913108263701,584086552164,68578238464,68719476736,365,7.57,8.85,11.85,99833417728
1786869915136004439,584086703120,68577890304,68719476736,365,7.44,8.81,11.81,99833417728
1786869917160015999,584086852892,68578103296,68719476736,365,7.44,8.81,11.81,99833417728
1786869919183623407,584086988731,68576784384,68719476736,365,7.33,8.76,11.78,99833417728
1786869921207361666,584087138597,68577374208,68719476736,365,7.33,8.76,11.78,99833417728
1786869923231485483,584090919572,68603781120,68719476736,365,7.33,8.76,11.78,99833335808
1786869925253989571,584105798533,68653211648,68719476736,365,7.30,8.73,11.76,99832967168
1786869927274856875,584121283050,68596908032,68719476736,365,7.30,8.73,11.76,99832029184
1786869929297496515,584129832643,68598947840,68719476736,366,7.28,8.70,11.73,99831951360
1786869931323786117,584136997440,68593471488,68719476736,365,7.28,8.70,11.73,99831586816
1786869933346173911,584142957007,68594028544,68719476736,365,7.28,8.70,11.73,99831214080
1786869935368876719,584144762986,68593360896,68719476736,365,7.17,8.66,11.70,99831140352
1786869937392622022,584144914241,68593385472,68719476736,365,7.17,8.66,11.70,99831140352
1786869939416157184,584145055163,68593733632,68719476736,365,7.08,8.61,11.67,99831140352
1786869941440781137,584145205760,68593643520,68719476736,365,7.08,8.61,11.67,99831140352
1786869943464384690,584145354374,68593688576,68719476736,365,7.08,8.61,11.67,99831140352
1786869945489013815,584145506059,68593590272,68719476736,365,6.99,8.57,11.64,99831140352
1786869947515817456,584145658133,68594335744,68719476736,365,6.99,8.57,11.64,99831140352
1786869949539997110,584145801020,68593135616,68719476736,365,6.91,8.53,11.61,99831140352
1786869951564149502,584145959931,68593889280,68719476736,365,6.91,8.53,11.61,99831140352
1786869953588606525,584150546816,68667555840,68719476736,365,6.91,8.53,11.61,99831173120
1786869955611941223,584165212851,68624072704,68719476736,365,7.80,8.68,11.64,99830403072
1786869957635025720,584178593368,68642369536,68719476736,365,7.80,8.68,11.64,99830149120
1786869959658556893,584188833993,68594364416,68719476736,365,7.66,8.64,11.61,99830358016
1786869961684035603,584200480951,68594569216,68719476736,365,7.66,8.64,11.61,99829444608
1786869963716433071,584205602250,68625641472,68719476736,366,7.66,8.64,11.61,99828383744
1786869965757806733,584208797323,68602847232,68719476736,365,7.60,8.61,11.59,99828236288
1786869967782556590,584208948002,68602208256,68719476736,365,7.60,8.61,11.59,99828236288
1786869969807296925,584209092287,68603019264,68719476736,365,7.47,8.57,11.56,99828236288
1786869971830603449,584209238147,68603396096,68719476736,365,7.47,8.57,11.56,99828236288
1786869973857347592,584209386368,68603588608,68719476736,365,7.47,8.57,11.56,99828236288
1786869975881343508,584209533799,68602863616,68719476736,365,7.36,8.52,11.53,99828236288
1786869977906036286,584209678482,68602298368,68719476736,365,7.36,8.52,11.53,99828236288
1786869979930773130,584209818841,68602957824,68719476736,365,7.25,8.48,11.50,99828236288
1786869981954122236,584209967227,68603166720,68719476736,365,7.25,8.48,11.50,99828236288
1786869983979827063,584216346001,68528709632,68719476736,327,7.25,8.48,11.50,99828256768
1786869986005987738,584233796187,67055345664,68719476736,311,6.99,8.41,11.46,99827929088
1786869988028541874,584249605139,66592002048,68719476736,311,6.99,8.41,11.46,99826155520
1786869990055601090,584265391769,66620764160,68719476736,311,7.23,8.43,11.45,99825147904
1786869992086202451,584280854525,66574995456,68719476736,311,7.23,8.43,11.45,99824975872
1786869994111790052,584295682751,66626437120,68719476736,311,7.37,8.44,11.43,99824648192
1786869996137851453,584311378418,66644578304,68719476736,311,7.37,8.44,11.43,99823304704
1786869998160504733,584325832804,66605481984,68719476736,311,7.37,8.44,11.43,99822166016
1786870000180423877,584340521484,66607972352,68719476736,311,8.30,8.62,11.47,99820752896
1786870002209662628,584354031130,66601361408,68719476736,311,8.30,8.62,11.47,99819048960
1786870004228009062,584369150988,66567249920,68719476736,311,7.88,8.53,11.43,99817979904
1786870006252461477,584384150332,66604269568,68719476736,311,7.88,8.53,11.43,99816476672
1786870008291047330,584400028146,66579660800,68719476736,311,7.88,8.53,11.43,99815534592
1786870010317423812,584415180175,66584231936,68719476736,311,7.89,8.52,11.41,99814535168
1786870012341261000,584429723775,66591985664,68719476736,311,7.89,8.52,11.41,99812765696
1786870014374602554,584444404589,66613989376,68719476736,311,7.66,8.46,11.38,99812216832
1786870016402033630,584460341543,66595827712,68719476736,311,7.66,8.46,11.38,99810684928
1786870018427200667,584474994133,66597629952,68719476736,311,7.66,8.46,11.38,99809681408
1786870020454823287,584489918252,66607755264,68719476736,311,7.52,8.42,11.35,99809460224
1786870022480055470,584505098174,66577862656,68719476736,311,7.52,8.42,11.35,99808284672
1786870024526059695,584520908653,66639220736,68719476736,311,7.40,8.38,11.32,99807064064
1786870026552117911,584536077463,66614677504,68719476736,311,7.40,8.38,11.32,99805851648
1786870028577793686,584551499168,66627436544,68719476736,311,7.40,8.38,11.32,99804569600
1786870030604096822,584567073328,66627190784,68719476736,311,7.21,8.32,11.28,99804381184
1786870032624492512,584581705141,66626756608,68719476736,311,7.21,8.32,11.28,99803512832
1786870034676370380,584597218772,66635943936,68719476736,311,7.51,8.37,11.28,99802165248
1786870036699776668,584613932933,66639736832,68719476736,311,7.51,8.37,11.28,99800285184
1786870038724906343,584629311559,66695397376,68719476736,311,7.51,8.37,11.28,99799515136
1786870040748477969,584644317635,66649747456,68719476736,311,7.39,8.33,11.25,99798573056
1786870042776408396,584659712790,66676023296,68719476736,311,7.39,8.33,11.25,99796865024
1786870044806389355,584675793388,66653519872,68719476736,311,7.60,8.35,11.25,99796332544
1786870046833926110,584691183384,66661552128,68719476736,311,7.60,8.35,11.25,99795333120
1786870048862728021,584707209107,66657218560,68719476736,311,7.60,8.35,11.25,99793485824
1786870050889091039,584723108700,66662760448,68719476736,311,7.47,8.31,11.22,99793002496
1786870052910778946,584737727289,66662248448,68719476736,311,7.47,8.31,11.22,99791081472
1786870054941203519,584753202912,66694115328,68719476736,311,7.27,8.26,11.18,99789467648
1786870056966995400,584768835411,66644647936,68719476736,311,7.27,8.26,11.18,99788414976
1786870058992068423,584783610802,66650533888,68719476736,311,7.27,8.26,11.18,99787382784
1786870061032965794,584798584652,66643664896,68719476736,311,7.57,8.31,11.18,99786231808
1786870063057823204,584814565556,66640187392,68719476736,311,7.57,8.31,11.18,99783778304
1786870065084857129,584829500164,66641399808,68719476736,311,7.45,8.27,11.15,99784126464
1786870067105624463,584844449940,66602541056,68719476736,311,7.45,8.27,11.15,99782885376
1786870069130054720,584859172596,66632282112,68719476736,311,7.65,8.30,11.15,99781615616
1786870071174000072,584874074272,66609053696,68719476736,311,7.65,8.30,11.15,99779592192
1786870073198570671,584888947516,66654920704,68719476736,311,7.65,8.30,11.15,99778093056
1786870075227869714,584903759772,66682179584,68719476736,311,7.44,8.24,11.11,99777327104
1786870077250716834,584918464436,66638966784,68719476736,311,7.44,8.24,11.11,99776069632
1786870079279360763,584933709569,66715508736,68719476736,311,7.24,8.19,11.08,99775123456
1786870081304899942,584948881079,66682806272,68719476736,311,7.24,8.19,11.08,99773837312
1786870083335346889,584963627689,66655019008,68719476736,311,7.24,8.19,11.08,99772243968
1786870085360148157,584979260171,66695061504,68719476736,311,7.70,8.27,11.09,99772555264
1786870087383976835,584994493359,66835390464,68719476736,311,7.70,8.27,11.09,99771920384
1786870089420881726,585009877304,66710654976,68719476736,311,10.85,8.91,11.29,99772538880
1786870091445315253,585024734082,66713145344,68719476736,311,10.85,8.91,11.29,99769118720
1786870093469307977,585037992431,66852810752,68719476736,311,10.85,8.91,11.29,99767246848
1786870095505352691,585049509269,66935910400,68719476736,311,12.23,9.23,11.37,99765792768
1786870097548482352,585057137895,66961199104,68719476736,311,12.23,9.23,11.37,99765325824
1786870099572203613,585061191102,66936004608,68719476736,311,11.65,9.16,11.34,99765325824
1786870101597948577,585065062918,66936381440,68719476736,311,11.65,9.16,11.34,99765202944
1786870103621753483,585068916496,66937208832,68719476736,311,11.65,9.16,11.34,99765202944
1786870105650391217,585072805088,66936864768,68719476736,311,11.11,9.09,11.31,99764805632
1786870107676761196,585076640892,66935635968,68719476736,311,11.11,9.09,11.31,99764805632
1786870109705914475,585077169901,66936147968,68719476736,311,10.62,9.02,11.27,99764391936
1786870111729570364,585077303963,66936287232,68719476736,311,10.62,9.02,11.27,99764391936
1786870113758030117,585077440425,66936270848,68719476736,311,10.62,9.02,11.27,99764391936
1786870115783275156,585077578056,66936041472,68719476736,311,10.17,8.95,11.24,99764391936
1786870117813142175,585077712742,66936004608,68719476736,311,10.17,8.95,11.24,99764391936
1786870119838243258,585077845332,66936033280,68719476736,311,9.76,8.89,11.20,99764391936
1786870121863926836,585077983421,66936926208,68719476736,311,9.76,8.89,11.20,99764391936
1786870123890078313,585078122621,66936418304,68719476736,311,9.76,8.89,11.20,99764391936
1786870125915178769,585089872341,67746455552,68719476736,311,9.38,8.82,11.17,99764699136
1786870127939084661,585103644678,68715683840,68719476736,311,9.38,8.82,11.17,99763195904
1786870129970318004,585118255020,68708282368,68719476736,311,9.03,8.76,11.14,99762913280
1786870131995777004,585132461755,68709588992,68719476736,311,9.03,8.76,11.14,99761750016
1786870134015767975,585146411601,68700921856,68719476736,311,9.03,8.76,11.14,99761201152
1786870136043197315,585157824763,68664958976,68719476736,311,8.86,8.73,11.12,99760320512
1786870138070435746,585164845350,68674555904,68719476736,311,8.86,8.73,11.12,99759681536
1786870140096133352,585168480004,68665913344,68719476736,311,8.47,8.65,11.08,99759087616
1786870142125180398,585168622643,68665159680,68719476736,311,8.47,8.65,11.08,99759087616
1786870144151886495,585168761175,68665757696,68719476736,311,8.20,8.59,11.04,99759087616
1786870146180280592,585168900096,68665356288,68719476736,311,8.20,8.59,11.04,99759087616
1786870148207346812,585169021382,68664102912,68719476736,311,8.20,8.59,11.04,99759087616
1786870150233582400,585169153205,68664160256,68719476736,311,7.94,8.53,11.01,99759087616
1786870152259277921,585169288249,68664778752,68719476736,311,7.94,8.53,11.01,99759087616
1786870154289094490,585169428398,68665188352,68719476736,311,7.70,8.47,10.98,99759087616
1786870156315625084,585169562734,68664594432,68719476736,311,7.70,8.47,10.98,99759087616
1786870158340877284,585169696074,68664745984,68719476736,311,7.70,8.47,10.98,99759087616
1786870160369409611,585169831804,68664958976,68719476736,311,7.49,8.41,10.95,99759087616
1786870162394169588,585169966531,68665544704,68719476736,311,7.49,8.41,10.95,99759087616
1786870164420625437,585181407110,68711534592,68719476736,311,9.53,8.82,11.06,99758829568
1786870166451244582,585194396292,68632432640,68719476736,311,9.53,8.82,11.06,99758252032
1786870168478940501,585208430328,68674125824,68719476736,311,9.53,8.82,11.06,99757559808
1786870170500495239,585219005053,68674711552,68719476736,311,9.33,8.79,11.04,99756822528
1786870172524867505,585227479924,68693491712,68719476736,312,9.33,8.79,11.04,99755225088
1786870174553284864,585227587837,68676276224,68719476736,311,8.98,8.73,11.01,99755225088
1786870176579165512,585227709689,68676120576,68719476736,311,8.98,8.73,11.01,99755225088
1786870178608012046,585227845228,68675440640,68719476736,311,8.98,8.73,11.01,99755225088
1786870180635125659,585227980997,68675719168,68719476736,311,8.66,8.67,10.98,99755225088
1786870182664319323,585228120273,68675768320,68719476736,311,8.66,8.67,10.98,99755225088
1786870184691693882,585228258523,68675977216,68719476736,311,8.37,8.60,10.95,99755225088
1786870186719956484,585228397616,68675784704,68719476736,311,8.37,8.60,10.95,99755225088
1786870188746714130,585228531920,68675297280,68719476736,311,8.37,8.60,10.95,99755225088
1786870190771810368,585228671348,68675530752,68719476736,311,8.10,8.54,10.91,99755225088
1786870192802660529,585228811231,68675563520,68719476736,311,8.10,8.54,10.91,99755225088
1786870194828143388,585234363317,68664184832,68719476736,311,8.57,8.64,10.93,99755450368
1786870196855393990,585249250179,68708007936,68719476736,311,8.57,8.64,10.93,99755450368
1786870198880526845,585262893079,68710486016,68719476736,311,8.57,8.64,10.93,99755167744
1786870200904345050,585275521550,68673101824,68719476736,311,9.33,8.79,10.97,99754213376
1786870202928197150,585286510651,68661403648,68719476736,312,9.33,8.79,10.97,99752689664
1786870204952152826,585293960626,68674465792,68719476736,311,9.38,8.81,10.96,99752386560
1786870206976054270,585297851347,68673867776,68719476736,311,9.38,8.81,10.96,99752898560
1786870208999889630,585301114420,68675162112,68719476736,311,9.38,8.81,10.96,99752898560
1786870211026584464,585305172765,68673613824,68719476736,311,10.15,8.98,11.01,99752898560
1786870213052257317,585309377213,68699516928,68719476736,311,10.15,8.98,11.01,99752398848
1786870215080109626,585313565272,68680114176,68719476736,311,9.74,8.91,10.97,99752898560
1786870217107514764,585317911574,68673953792,68719476736,311,9.74,8.91,10.97,99752898560
1786870219135460096,585321345459,68674097152,68719476736,311,9.36,8.85,10.94,99752878080
1786870221161868710,585326429265,68675280896,68719476736,311,9.36,8.85,10.94,99752878080
1786870223182227583,585329330953,68673826816,68719476736,311,9.36,8.85,10.94,99752583168
1786870225204238418,585334091549,68676734976,68719476736,311,9.01,8.79,10.91,99752288256
1786870227227232550,585334229452,68676612096,68719476736,311,9.01,8.79,10.91,99752288256
1786870229249980616,585334357321,68676042752,68719476736,311,8.69,8.72,10.88,99752288256
1786870231278477285,585343809526,68597452800,68719476736,311,8.69,8.72,10.88,99752452096
1786870233329384973,585356570766,68606922752,68719476736,311,8.69,8.72,10.88,99751395328
1786870235354671323,585367654195,68583034880,68719476736,311,8.79,8.74,10.87,99750830080
1786870237378399202,585373485320,68607569920,68719476736,311,8.79,8.74,10.87,99750465536
1786870239402509706,585376850441,68607950848,68719476736,311,8.49,8.68,10.84,99750445056
1786870241427797410,585380153002,68591316992,68719476736,311,8.49,8.68,10.84,99749404672
1786870243451519798,585380235076,68592955392,68719476736,311,8.49,8.68,10.84,99749404672
1786870245473845487,585380363870,68590968832,68719476736,311,8.21,8.62,10.81,99749404672
1786870247497789383,585380499924,68591202304,68719476736,311,8.21,8.62,10.81,99749404672
1786870249521463047,585380630452,68591325184,68719476736,311,7.95,8.56,10.78,99749404672
1786870251545339267,585380779677,68591468544,68719476736,311,7.95,8.56,10.78,99749404672
1786870253569057997,585380925203,68591194112,68719476736,311,7.95,8.56,10.78,99749404672
1786870255593533323,585381064317,68590632960,68719476736,311,7.72,8.50,10.75,99749404672
1786870257618195325,585381205615,68591337472,68719476736,311,7.72,8.50,10.75,99749404672
1786870259642379824,585381340146,68591382528,68719476736,311,7.50,8.44,10.71,99749404672
1786870261668627717,585388060308,68665270272,68719476736,311,7.50,8.44,10.71,99749085184
1786870263692153977,585397339717,68688207872,68719476736,311,7.50,8.44,10.71,99747143680
1786870265718889906,585397478169,68686888960,68719476736,311,7.30,8.38,10.68,99747143680
1786870267742737257,585397613054,68687884288,68719476736,311,7.30,8.38,10.68,99747143680
1786870269765735877,585397747343,68688211968,68719476736,311,7.11,8.33,10.65,99747143680
1786870271789777781,585397882850,68687937536,68719476736,311,7.11,8.33,10.65,99747143680
1786870273813337662,585398022816,68687806464,68719476736,311,7.11,8.33,10.65,99747143680
1786870275838532219,585398163883,68687982592,68719476736,311,6.94,8.27,10.62,99747143680
1786870277861796881,585398267917,68704632832,68719476736,312,6.94,8.27,10.62,99747143680
1786870279885236775,585398364540,68687355904,68719476736,311,6.79,8.22,10.59,99747143680
1786870281909432081,585398507565,68688195584,68719476736,311,6.79,8.22,10.59,99747143680
